datapath_id,version,header_length,tos,total_length,flags,offset,ttl,proto,csum,src_ip,dst_ip,src_port,dst_port,tcp_flag,type_icmp,code_icmp,csum_icmp,port_no,label
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,56124,228.42.247.116,10.0.0.4,0,0,0,8,9,63144,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,55836,196.84.24.107,10.0.0.4,0,0,0,8,51,63130,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,46421,204.117.53.17,10.0.0.4,0,0,0,8,167,62910,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,38087,113.210.176.66,10.0.0.4,0,0,0,8,77,63170,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,32757,107.14.203.216,10.0.0.4,0,0,0,8,57,63186,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,34763,198.162.104.110,10.0.0.4,0,0,0,8,154,63147,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,28915,197.38.128.194,10.0.0.4,0,0,0,8,100,63121,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,8818,154.24.250.81,10.0.0.4,0,0,0,8,62,63131,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,51270,82.194.155.211,10.0.0.4,0,0,0,8,87,63154,1,0
1,4,5,0,28,0,0,250,1,24694,218.92.124.9,10.0.0.4,0,0,0,8,6,63267,1,0
1,4,5,0,28,0,0,250,1,24694,218.92.124.9,10.0.0.4,0,0,0,8,6,63267,1,0
1,4,5,0,28,0,0,250,1,24694,218.92.124.9,10.0.0.4,0,0,0,8,6,63267,1,0
1,4,5,0,28,0,0,250,1,24694,218.92.124.9,10.0.0.4,0,0,0,8,6,63267,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,32116,129.125.183.234,10.0.0.4,0,0,0,8,1,63052,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,57189,22.225.192.149,10.0.0.4,0,0,0,8,75,62940,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,4479,23.180.141.169,10.0.0.4,0,0,0,8,244,62769,1,0
1,4,5,0,28,0,0,250,1,42134,26.207.247.118,10.0.0.4,0,0,0,8,252,62921,1,0
1,4,5,0,28,0,0,250,1,42134,26.207.247.118,10.0.0.4,0,0,0,8,252,62921,1,0
1,4,5,0,28,0,0,250,1,42134,26.207.247.118,10.0.0.4,0,0,0,8,252,62921,1,0
1,4,5,0,28,0,0,250,1,42134,26.207.247.118,10.0.0.4,0,0,0,8,252,62921,1,0
1,4,5,0,28,0,0,250,1,48270,102.66.148.11,10.0.0.4,0,0,0,8,224,63177,1,0
1,4,5,0,28,0,0,250,1,48270,102.66.148.11,10.0.0.4,0,0,0,8,224,63177,1,0
1,4,5,0,28,0,0,250,1,48270,102.66.148.11,10.0.0.4,0,0,0,8,224,63177,1,0
1,4,5,0,28,0,0,250,1,48270,102.66.148.11,10.0.0.4,0,0,0,8,224,63177,1,0
1,4,5,0,28,0,0,250,1,48270,102.66.148.11,10.0.0.4,0,0,0,8,224,63177,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,44831,156.130.107.58,10.0.0.4,0,0,0,8,4,62983,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,51357,142.158.95.160,10.0.0.4,0,0,0,8,71,63320,1,0
1,4,5,0,28,0,0,250,1,63913,239.5.206.44,10.0.0.4,0,0,0,8,255,62784,1,0
1,4,5,0,28,0,0,250,1,63913,239.5.206.44,10.0.0.4,0,0,0,8,255,62784,1,0
1,4,5,0,28,0,0,250,1,63913,239.5.206.44,10.0.0.4,0,0,0,8,255,62784,1,0
1,4,5,0,28,0,0,250,1,63913,239.5.206.44,10.0.0.4,0,0,0,8,255,62784,1,0
